20191108-035			19894			2	1	42	16	3	17	24	12	1	6			7	2	27	16	4	13	1	3	5	9			2	7	3	1	6	14	4	8	8	9			3	2	4	8	20	1	6	21	10	9			9	3	4	2	4	18	11	12	8	5			2	1	3	1	4	1	1	3	8	9	
20191108-036			98788			3	1	43	17	4	18	25	13	2	9			8	3	28	17	5	14	2	4	8	1			3	8	4	2	7	15	5	7	1	10			4	3	5	9	21	2	7	22	8	1			10	4	5	3	1	19	12	13	8	6			3	1	4	2	1	2	2	7	8	9	
20191108-037			84585			4	2	44	18	5	19	26	14	8	1			9	4	29	18	4	15	3	5	1	2			4	9	5	3	8	5	6	1	2	11			5	4	6	10	22	3	8	23	8	2			11	5	6	4	2	5	13	14	1	7			4	2	5	3	4	5	3	1	8	1	
20191108-038			87359			5	3	45	19	6	20	27	15	8	2			10	5	30	19	1	16	4	7	2	3			5	10	6	3	9	1	7	2	3	12			6	5	7	11	23	5	9	24	1	3			12	6	7	5	3	1	14	15	2	9			5	3	6	3	1	5	4	7	8	9	
20191108-039			38028			6	4	46	3	7	21	28	16	1	3			11	6	31	20	2	17	5	1	8	4			0	11	7	1	10	2	8	3	4	13			7	6	2	12	24	1	10	25	2	4			13	7	8	6	4	2	15	16	8	1			0	4	2	3	2	1	5	1	8	1	
20191108-040			32528			7	5	47	3	8	22	29	17	2	4			12	7	2	21	3	18	6	2	1	5			1	12	8	2	11	5	9	4	5	14			8	7	2	13	25	2	11	26	3	5			14	8	9	7	5	3	16	17	8	2			1	5	2	3	3	5	6	2	8	2	
20191108-041			04204			0	6	48	1	9	23	30	18	3	5			13	8	1	22	4	19	7	3	2	6			2	13	2	3	12	1	10	5	6	15			0	8	1	14	26	3	12	27	4	6			15	9	10	8	4	4	17	18	1	3			0	6	2	1	4	1	7	3	1	3	
20191108-042			47449			1	7	49	2	4	24	31	19	4	6			14	9	2	23	1	20	8	7	3	7			3	14	1	4	4	2	11	6	7	16			1	9	2	15	4	4	13	28	5	7			16	10	11	9	1	5	18	19	2	9			1	7	1	2	4	2	8	7	2	9	
20191108-043			71353			2	8	50	3	1	25	32	7	5	7			15	1	3	24	2	21	9	1	4	8			4	15	2	3	1	3	12	7	8	17			2	10	3	16	1	5	14	29	6	8			17	11	12	3	2	6	19	20	3	1			2	1	2	3	1	5	9	7	3	1	
20191108-044			66823			3	9	51	4	2	26	6	1	6	8			16	1	4	25	3	22	6	2	5	9			5	16	3	1	2	4	13	8	8	18			3	11	2	17	2	1	15	30	7	9			18	12	13	3	3	7	20	21	4	2			3	1	2	3	2	1	6	1	8	2	
20191108-045			68600			4	10	52	5	3	27	6	2	7	9			17	2	5	26	4	23	1	3	8	10			6	17	4	2	3	5	6	9	1	19			0	12	1	18	3	2	16	31	8	10			0	13	14	1	4	8	21	22	5	3			0	2	1	1	3	2	6	2	8	3	
20191108-046			46526			5	11	53	6	4	28	1	3	8	10			18	3	6	27	5	24	6	4	1	11			7	18	5	3	4	5	1	10	2	20			1	13	2	19	4	3	17	32	9	11			1	14	15	2	5	9	6	23	6	4			1	3	2	2	4	5	6	3	1	4	
20191108-047			96902			6	12	54	7	1	29	2	4	9	9			19	4	7	28	6	25	6	5	2	12			8	19	6	4	5	1	2	11	3	9			0	14	1	20	5	4	18	33	10	12			2	15	2	3	6	10	1	24	7	5			0	4	2	3	1	1	6	4	2	9	
20191108-048			21235			7	13	2	8	2	30	3	5	10	1			20	1	8	29	7	26	1	6	3	13			9	20	2	5	6	2	3	12	4	1			1	15	2	3	6	5	19	34	11	13			3	16	1	4	7	5	2	25	8	6			1	1	2	3	2	5	1	5	3	1	
20191108-049			51579			8	14	1	9	3	5	4	6	11	2			21	1	9	30	8	27	2	7	4	14			10	21	1	6	7	5	4	13	5	2			2	16	3	1	7	6	20	7	12	14			4	17	2	5	8	1	3	26	9	9			2	1	1	1	3	5	2	7	4	9	
20191108-050			68638			9	15	2	10	4	1	6	7	12	3			22	1	10	31	9	28	3	8	8	15			11	22	2	7	8	1	6	14	6	3			3	17	4	3	8	7	21	1	13	15			5	18	3	6	9	2	4	27	8	1			3	1	2	3	4	1	6	1	8	1	
20191108-051			92436			10	16	3	11	5	2	1	8	13	9			23	2	2	32	10	29	4	9	1	16			12	23	3	8	4	2	1	15	7	4			4	18	5	3	9	8	22	2	14	16			6	19	4	7	10	3	6	28	1	2			4	2	2	3	4	2	6	2	1	9	
20191108-052			50596			11	17	4	12	6	5	2	9	14	1			0	3	1	33	11	30	5	10	2	17			13	24	4	9	1	5	2	16	8	5			5	19	6	1	10	9	23	3	15	9			7	20	5	8	11	4	6	29	2	3			0	3	1	1	1	5	6	3	2	9	
20191108-053			49494			12	18	5	13	4	1	3	10	15	2			1	4	2	34	12	31	6	11	3	9			14	25	5	10	4	1	3	17	9	6			6	20	7	2	11	10	24	4	16	9			8	21	6	9	4	5	1	30	3	4			1	4	2	2	4	1	1	4	3	9	
20191108-054			35563			13	19	6	3	1	2	4	11	16	3			2	5	3	35	13	5	7	12	4	1			15	26	6	11	1	5	4	18	10	7			7	21	8	3	12	11	6	5	17	1			9	22	7	3	1	6	2	31	4	5			2	5	3	3	1	5	6	5	4	1	
20191108-055			48380			14	20	7	1	4	3	5	12	17	4			3	6	4	36	14	1	8	13	8	2			16	27	7	3	2	1	5	19	11	8			8	22	9	4	13	12	1	6	8	2			0	23	8	1	2	7	3	32	5	6			0	6	4	3	4	1	1	6	8	2	
20191108-056			24504			15	21	2	2	1	4	6	13	18	5			4	7	5	37	4	2	9	14	1	3			17	28	8	1	3	5	6	20	12	9			0	23	10	5	14	13	2	7	1	3			1	24	9	2	4	8	4	33	6	7			0	7	2	1	4	5	2	7	1	3	
20191108-057			55305			16	22	1	3	2	5	7	14	19	6			5	8	6	38	1	5	10	15	2	4			18	29	9	3	4	1	7	21	13	10			0	24	11	6	15	14	3	8	2	4			2	25	10	3	1	5	5	34	7	8			0	8	1	3	1	5	3	8	2	4	
20191108-058			36709			17	23	2	3	3	1	8	15	20	7			6	9	7	39	2	1	6	16	3	5			19	30	10	1	5	2	8	7	14	11			0	25	12	7	16	15	4	9	3	5			3	26	11	4	2	1	6	35	8	9			0	9	2	3	2	1	6	7	3	9	
20191108-059			10002			18	1	3	1	4	2	9	16	21	8			0	10	8	40	3	2	1	17	4	6			0	31	11	2	6	3	9	1	15	12			0	26	13	8	17	16	5	10	4	6			4	27	2	5	3	2	7	36	9	1			0	1	2	1	3	2	1	1	4	1	
20191109-001			09862			0	1	4	2	5	3	10	17	22	9			1	11	9	41	4	3	2	18	5	9			1	32	12	3	7	4	10	2	8	13			1	27	14	9	18	17	6	11	5	7			5	28	2	6	4	3	8	37	10	2			0	1	2	2	4	3	6	2	8	9	
20191109-002			04374			0	2	5	3	6	4	11	18	23	10			2	12	10	42	4	4	3	19	6	1			2	33	13	3	8	5	11	3	1	14			2	28	15	10	19	18	1	7	6	8			6	29	1	7	4	4	9	38	11	3			0	2	1	3	4	4	1	7	1	1	
20191109-003			89934			1	3	6	4	7	5	12	19	8	11			3	13	11	43	1	5	4	20	7	9			3	34	14	1	9	6	12	4	2	9			3	29	16	3	20	19	2	1	7	9			7	30	2	8	4	5	10	39	12	4			1	3	2	3	4	5	2	1	8	9	
20191109-004			76581			2	4	7	5	8	6	13	7	1	12			4	14	12	44	2	6	6	21	8	1			4	35	15	2	10	5	13	5	3	1			4	30	17	1	21	20	3	2	8	10			8	1	3	9	1	6	11	40	13	5			2	1	3	1	1	5	6	7	8	1	
20191109-005			05682			0	5	8	6	9	7	14	1	2	13			5	15	13	45	3	5	1	22	9	2			5	36	16	3	11	1	6	6	4	2			5	31	18	2	22	21	4	3	8	11			9	1	2	10	2	7	12	41	14	6			0	1	2	2	2	5	6	1	8	2	
20191109-006			73778			1	6	9	7	10	8	15	7	3	14			6	16	14	3	4	1	2	23	10	3			6	37	17	4	12	2	1	7	5	3			6	32	19	3	23	22	5	7	1	12			10	2	1	11	3	8	13	42	8	7			1	2	1	3	3	1	1	7	8	3	
20191109-007			08894			0	7	10	8	11	9	16	1	4	15			7	17	15	1	5	2	3	24	8	4			7	38	18	5	13	3	2	1	8	4			7	33	20	4	24	23	6	1	2	9			11	3	2	12	4	9	14	43	1	8			0	3	2	1	4	2	2	1	8	9	
20191109-008			30663			1	8	11	3	12	10	17	2	5	16			0	18	16	2	6	3	4	25	1	5			8	39	19	6	14	4	6	2	1	5			8	34	21	5	25	24	6	2	3	1			12	4	3	3	1	10	15	44	2	9			0	4	3	3	1	3	6	2	1	1	
20191109-009			36758			2	9	12	3	13	11	18	3	6	17			1	19	17	3	7	4	6	26	2	6			9	40	20	7	15	5	1	7	2	6			9	35	22	6	26	5	1	3	4	2			13	5	4	1	2	11	16	45	8	10			1	5	4	3	2	5	6	7	8	2	
20191109-010			69416			3	10	13	1	14	12	6	4	7	18			2	20	18	4	8	5	1	27	3	9			10	41	21	8	4	6	2	1	3	7			10	1	23	7	27	1	2	4	5	3			14	6	5	2	3	12	6	46	1	11			2	1	5	1	4	1	6	1	1	9	
20191109-011			51492			4	11	14	2	15	5	1	5	8	19			3	1	19	5	9	6	2	28	4	1			11	42	22	9	4	7	3	2	4	8			11	1	24	8	28	2	3	5	6	9			15	7	2	3	4	13	1	47	2	12			3	1	2	2	4	5	1	2	2	9	
20191109-012			89814			5	12	15	3	16	1	2	6	8	20			4	1	20	6	10	7	3	29	5	9			12	43	23	10	1	8	4	3	8	9			12	1	25	9	29	3	4	6	7	1			16	8	1	4	4	14	2	48	3	13			4	1	1	3	4	1	2	3	8	9	
20191109-013			90419			6	13	16	4	17	2	3	7	1	9			0	2	21	7	11	8	4	30	6	1			13	44	24	11	4	9	5	4	1	10			13	1	26	10	30	4	5	7	8	2			17	9	2	5	1	15	3	49	4	9			0	1	2	4	4	2	3	4	1	9	
20191109-014			57569			7	14	17	5	18	5	4	8	2	1			1	3	22	8	12	9	5	7	7	2			14	45	25	12	1	5	6	5	2	11			14	1	27	11	31	5	6	8	9	3			18	10	3	6	2	16	4	50	5	9			1	1	3	5	1	5	6	7	2	9	
20191109-015			18359			8	1	18	6	19	1	5	9	3	2			2	4	23	9	13	10	6	1	8	3			15	46	26	3	2	1	7	6	3	12			15	2	28	12	32	5	1	9	10	4			19	11	4	7	3	17	5	51	6	9			2	1	4	3	2	5	1	1	8	9	
20191109-016			15161			9	1	19	7	20	2	6	10	4	3			3	5	24	10	14	5	7	2	1	4			16	1	27	1	3	2	8	7	4	13			16	3	29	13	33	1	6	10	11	5			20	1	5	8	4	18	6	52	7	1			3	1	5	1	3	5	6	2	1	1	
20191109-017			07430			0	1	20	8	21	3	7	11	5	4			4	6	25	11	15	1	8	7	2	5			17	1	28	2	4	3	9	8	5	14			17	4	30	3	34	2	1	11	12	6			0	1	6	9	5	19	7	53	8	2			0	1	6	3	4	1	1	7	2	2	
20191109-018			83760			1	2	21	9	22	4	8	12	8	5			5	7	26	3	16	2	9	1	3	6			18	2	29	3	1	4	10	7	6	15			18	5	31	1	35	3	6	12	13	7			0	2	7	10	6	20	8	54	9	3			0	2	7	3	1	2	6	7	8	3	
20191109-019			79682			2	3	22	10	23	5	9	7	1	6			6	8	27	1	17	3	10	2	4	9			19	3	30	4	2	5	6	1	7	16			19	6	32	2	36	4	1	13	8	8			1	3	2	11	7	21	9	55	10	4			1	3	2	1	2	3	6	7	8	9	
20191109-020			31003			3	4	23	3	24	6	10	1	2	7			7	1	28	2	18	4	11	3	5	1			0	4	31	5	3	6	1	2	8	17			0	7	33	3	37	5	2	14	1	9			2	4	1	3	8	22	10	56	11	5			0	1	1	3	3	4	1	1	1	1	
20191109-021			90686			4	5	24	1	25	7	11	2	3	9			0	1	29	3	19	5	12	4	6	2			1	5	32	6	4	7	6	3	9	18			1	8	34	4	38	6	3	15	8	10			3	5	2	1	9	23	6	57	12	6			0	1	2	1	4	5	6	2	8	9	
20191109-022			31101			5	6	25	3	26	8	12	3	4	1			1	1	30	4	20	6	13	5	7	3			2	1	33	7	5	8	1	4	10	19			0	9	35	5	39	7	4	16	1	11			4	1	3	2	10	24	1	58	13	7			0	1	3	3	5	6	1	3	1	1	
20191109-023			35453			6	7	26	3	27	9	13	4	5	2			2	1	31	5	21	5	14	6	8	4			3	1	34	8	4	9	2	5	11	20			1	10	36	6	40	5	5	17	2	12			5	1	4	3	11	25	2	59	14	8			1	1	4	3	4	5	2	4	2	2	
20191109-024			69180			7	8	27	1	28	10	6	5	6	3			3	2	32	6	22	1	15	7	9	9			4	1	35	9	1	10	3	6	12	21			2	11	37	7	41	1	6	18	8	13			0	2	5	1	12	26	3	60	15	9			0	1	5	1	1	1	6	5	8	9	
20191109-025			74860			8	9	28	2	29	11	1	7	7	4			4	3	33	7	4	2	16	8	10	1			5	1	36	10	2	11	4	7	8	22			3	12	38	8	42	2	6	19	1	14			0	3	6	2	13	27	4	61	16	10			0	1	6	2	4	2	6	7	8	1	
20191109-026			83050			9	10	29	3	30	12	2	1	8	5			5	4	34	3	1	3	17	9	11	2			0	2	37	11	3	12	5	8	1	23			4	13	39	9	43	5	1	20	2	15			0	4	7	3	14	28	5	62	17	11			0	2	7	3	1	5	1	1	8	2	
20191109-027			54653			10	11	30	4	31	5	3	2	1	6			6	5	35	1	4	4	18	10	12	3			1	3	38	12	4	13	6	9	2	24			5	14	40	10	44	5	2	21	3	16			1	5	8	3	15	29	6	63	18	12			1	3	8	3	4	5	6	2	1	3	
20191109-028			71189			11	12	31	5	32	1	4	7	2	7			7	1	36	2	1	5	19	11	13	4			2	1	39	13	5	14	1	10	3	25			6	15	41	11	45	1	3	22	8	17			2	6	9	1	16	30	7	64	19	9			2	1	9	1	1	1	1	7	8	9	
20191109-029			51759			12	13	32	6	33	5	5	1	3	8			8	1	37	3	2	6	20	12	14	5			3	1	40	14	6	15	2	7	4	26			7	16	42	12	46	5	4	23	1	18			3	7	10	2	17	31	8	65	20	9			3	1	10	2	2	5	2	7	1	9	
20191109-030			03840			0	14	33	7	34	1	6	2	4	9			9	1	38	3	3	7	21	13	15	6			4	2	41	15	7	16	3	1	8	27			8	17	43	13	4	1	5	24	2	19			0	8	11	3	18	32	9	66	21	1			0	1	11	3	4	1	3	1	8	1	
20191109-031			20020			1	15	2	8	35	2	7	3	5	10			0	2	39	1	4	8	22	14	16	7			0	3	42	16	8	17	4	2	1	28			9	18	2	14	1	2	6	25	3	20			0	9	12	4	19	33	10	67	22	2			0	2	2	1	1	2	4	2	1	2	
20191109-032			69207			2	16	1	9	36	3	6	4	6	11			1	3	40	2	5	9	23	15	17	9			1	4	2	17	9	18	5	3	2	29			0	19	1	15	2	3	7	26	4	21			1	10	13	5	20	34	11	7	23	3			0	3	2	2	2	3	6	7	2	9	
20191109-033			10175			3	1	2	10	37	4	1	5	7	12			0	4	41	3	6	10	24	16	18	1			2	1	1	18	10	19	6	4	3	30			1	20	2	16	3	4	8	7	5	22			2	11	14	6	21	5	12	1	24	4			0	1	1	3	3	5	1	7	3	1	
20191109-034			73344			4	1	3	11	38	5	2	7	8	13			1	5	42	3	7	11	25	17	19	2			3	1	2	3	11	20	7	5	4	31			2	21	3	17	4	5	9	1	6	23			3	12	15	7	4	1	13	2	25	5			1	1	2	3	4	1	2	7	4	2	
20191109-035			67481			5	2	4	12	39	6	6	1	9	14			2	6	43	1	8	12	26	7	20	3			4	2	3	1	4	21	8	6	5	32			3	22	4	18	1	6	10	2	8	24			4	1	16	8	1	2	14	3	26	6			2	1	3	1	4	2	6	7	8	3	
20191109-036			32164			6	3	5	3	40	7	1	2	10	15			3	7	2	2	9	13	27	1	21	4			5	1	4	2	1	22	9	7	6	33			4	23	5	19	2	7	6	3	1	25			5	1	17	9	4	3	15	4	27	7			3	1	2	3	4	3	6	1	1	4	
20191109-037			09883			0	4	6	1	41	8	2	3	11	16			4	8	1	3	10	14	28	2	22	9			6	1	5	3	2	23	10	8	8	34			5	24	6	20	3	8	1	4	8	26			6	2	18	3	1	4	16	5	28	8			0	1	1	3	1	4	1	2	8	9	
20191109-038			88781			1	5	7	2	42	9	3	4	8	17			5	9	2	4	11	15	29	3	8	1			7	2	6	4	3	24	11	7	1	35			6	25	7	21	4	9	2	5	8	27			7	1	19	1	2	5	17	6	29	9			1	1	2	1	2	5	2	7	8	1	
20191109-039			69205			2	6	8	3	43	10	6	5	1	18			6	10	3	5	12	16	30	4	1	9			8	3	2	5	4	25	12	1	2	36			0	26	8	22	5	10	3	6	1	28			8	1	20	2	3	5	18	7	30	10			0	1	2	2	3	5	6	1	1	9	
20191109-040			60590			3	7	9	4	44	11	6	6	2	19			0	11	4	6	13	17	31	5	2	1			9	4	1	6	5	5	13	2	3	37			1	27	9	23	6	11	4	7	2	9			0	2	21	3	4	1	19	8	31	11			0	2	1	3	4	5	6	2	2	9	
20191109-041			04041			0	8	10	5	45	12	1	7	3	20			1	12	5	7	4	18	32	6	3	2			0	5	2	7	6	1	14	3	4	38			2	28	10	24	4	12	5	8	3	1			1	1	22	4	5	2	20	9	32	12			0	1	2	4	4	1	1	3	3	1	
20191109-042			34355			1	9	11	3	46	13	2	8	4	21			2	13	6	8	4	19	33	7	4	3			1	6	3	3	7	2	15	4	5	39			3	29	11	25	1	5	6	9	4	2			2	1	23	5	6	5	21	10	33	13			1	1	3	3	4	5	2	4	4	2	
20191109-043			86881			2	10	12	1	47	14	3	9	8	22			3	14	7	9	1	20	6	8	5	4			2	7	4	1	8	3	16	5	8	40			4	30	12	26	2	1	7	10	8	3			3	1	24	6	7	1	22	11	34	14			2	1	4	1	1	1	6	5	8	3	
20191109-044			44921			3	11	13	2	4	15	4	10	1	23			4	15	8	10	4	21	1	9	6	5			3	8	5	2	9	4	17	6	1	9			5	31	2	27	3	2	8	11	1	4			4	1	25	7	8	2	23	12	35	15			3	1	2	2	4	2	1	6	1	9	
20191109-045			30227			4	12	14	3	1	16	5	11	2	24			0	16	9	11	1	22	2	10	7	6			4	9	2	3	10	5	18	7	2	1			6	32	2	28	4	3	9	12	2	5			5	1	26	8	9	3	24	7	36	16			0	1	2	3	1	3	2	7	2	1	
20191109-046			01384			0	13	15	1	2	17	6	12	3	25			1	1	10	12	2	23	3	11	8	7			5	10	1	3	11	6	19	8	3	2			7	33	1	29	5	4	10	13	8	6			6	2	27	9	4	4	25	1	37	17			0	1	1	3	4	4	3	1	8	2	
20191109-047			34680			1	14	16	3	3	18	7	13	4	26			2	1	11	13	4	24	4	12	9	8			6	11	2	1	12	7	6	9	4	3			8	34	2	30	6	5	11	14	8	7			0	3	28	10	1	5	26	2	38	18			0	1	2	3	4	5	6	2	8	3	
20191109-048			20044			2	15	2	1	4	19	8	14	5	27			0	2	12	14	1	25	5	13	10	9			0	12	3	2	13	8	1	10	5	4			9	35	3	31	4	6	12	15	1	8			1	4	29	11	4	6	27	3	39	19			0	2	2	1	4	6	1	3	1	4	
20191109-049			27482			3	16	2	2	5	20	9	15	6	28			1	3	13	15	2	26	6	7	11	10			1	13	4	3	4	9	2	11	6	5			10	36	4	32	1	7	13	16	8	9			2	5	2	12	1	7	28	4	40	20			1	3	2	2	4	7	2	7	8	5	
20191109-050			10089			4	1	1	3	6	21	10	16	7	29			0	4	14	16	3	27	7	1	12	11			0	14	5	4	1	10	3	12	7	6			11	37	5	33	2	8	14	17	8	10			3	6	1	13	2	8	29	5	41	9			0	1	1	3	1	8	3	1	8	9	
20191109-051			87558			5	1	2	4	7	22	11	17	8	30			1	5	15	17	4	28	8	7	13	12			1	15	6	5	2	5	4	13	8	7			12	38	6	34	3	5	15	18	1	11			4	7	2	14	3	9	30	6	8	1			1	1	2	4	2	5	4	7	8	1	
20191109-052			92154			6	2	3	5	8	23	12	18	1	9			2	6	2	18	5	29	9	1	14	13			2	1	7	6	3	1	5	14	9	8			13	39	7	35	4	5	16	19	2	12			5	8	3	15	4	10	31	7	1	2			2	1	2	5	4	5	5	1	1	9	
20191109-053			14141			7	1	4	6	9	24	13	19	2	1			3	7	1	19	4	30	10	2	15	14			3	1	8	7	4	2	6	15	10	9			14	40	8	36	4	1	17	20	3	13			6	1	4	16	1	11	32	8	2	3			3	1	1	6	4	1	6	2	2	1	
20191109-054			32794			8	1	5	3	10	25	14	20	3	2			4	8	2	20	1	31	11	3	16	15			4	1	9	8	5	3	7	7	11	10			15	41	9	37	1	2	18	21	4	9			7	1	5	17	4	12	33	9	3	4			4	1	2	3	4	2	7	7	3	9	
20191109-055			61212			9	2	6	1	11	26	6	21	4	3			5	1	1	21	2	32	12	4	17	16			5	2	2	9	6	4	8	1	12	11			16	1	10	38	2	3	19	22	5	1			8	2	2	18	1	13	34	10	4	5			5	1	2	1	1	3	6	1	4	1	
20191109-056			07647			0	3	7	2	12	27	1	22	5	4			6	1	2	22	3	33	13	7	18	17			6	3	1	10	7	5	6	2	13	12			17	1	11	39	4	4	20	23	6	2			9	3	1	19	2	14	35	7	5	6			0	1	1	2	4	4	6	7	5	2	
20191109-057			61998			1	4	8	3	13	28	6	23	6	5			7	1	3	23	4	34	14	1	19	18			7	4	2	11	8	6	1	3	14	9			18	2	12	40	1	5	21	24	7	9			10	4	2	20	3	15	36	1	8	7			1	1	2	3	1	5	6	1	8	9	
20191109-058			87772			2	5	9	4	14	29	1	24	8	6			8	1	4	24	5	35	15	7	20	19			8	5	3	12	9	7	2	7	15	1			19	3	13	41	2	6	22	7	8	1			11	5	2	21	4	16	37	2	1	8			2	1	2	4	2	6	1	7	8	1	
20191109-059			42337			3	6	10	5	4	30	2	25	1	7			9	2	2	25	6	36	16	1	21	20			9	6	4	3	10	8	3	1	16	2			20	4	14	3	3	7	23	1	9	2			12	6	1	22	5	17	38	7	2	9			3	2	2	3	4	7	2	7	1	2	
20191110-001			83484			4	7	11	6	1	31	3	26	8	8			10	3	1	3	7	37	17	2	22	21			10	7	5	1	4	9	4	2	17	3			21	5	15	1	4	8	24	2	8	3			13	7	2	23	4	18	39	1	3	10			4	3	1	3	4	8	3	1	8	3	
20191110-002			86403			5	8	12	7	2	32	4	27	8	9			11	4	2	1	8	38	6	3	23	22			11	8	6	2	4	10	5	3	18	4			0	6	16	2	5	9	25	3	1	4			14	8	3	3	1	19	40	2	4	11			0	4	2	3	4	9	6	2	8	4	
20191110-003			42790			6	9	13	8	4	33	5	28	1	10			12	5	2	2	9	39	1	4	24	23			12	9	7	3	1	11	6	7	19	5			1	7	17	3	6	10	26	4	2	9			0	9	4	1	2	20	41	3	5	12			0	5	2	1	4	10	1	7	1	9	
20191110-004			97239			7	10	14	9	1	34	6	29	2	9			13	6	1	3	10	40	2	7	25	24			13	10	2	4	2	12	7	1	20	6			2	8	18	3	7	11	27	5	3	1			1	10	5	2	3	21	42	4	6	9			1	6	2	3	1	11	2	7	2	9	
20191110-005			12282			8	1	15	10	2	35	7	30	3	1			14	7	2	4	11	41	3	1	26	25			14	11	2	5	3	13	8	2	21	7			3	9	19	1	8	12	28	6	8	2			2	11	2	3	4	22	43	5	7	1			2	1	2	1	2	12	3	1	8	1	
20191110-006			27788			9	1	2	11	3	36	8	31	4	2			15	8	1	5	12	42	4	7	27	26			15	12	1	6	4	14	9	7	22	8			4	10	20	2	9	13	29	7	8	3			3	12	1	4	5	23	44	6	8	2			3	1	2	2	3	13	4	7	8	2	
20191110-007			67204			10	2	1	12	4	37	6	32	5	3			16	9	2	6	13	43	5	7	28	27			16	13	2	7	5	15	10	1	23	9			0	11	21	3	10	14	30	8	1	4			4	13	2	5	4	24	45	7	1	3			0	2	2	3	4	14	6	7	1	3	
20191110-008			64593			11	3	2	13	5	38	6	33	6	4			17	10	3	7	4	44	6	1	29	28			17	14	1	8	6	5	11	2	24	10			1	12	22	4	11	15	31	9	2	9			5	14	3	3	1	25	46	8	2	4			1	3	1	3	4	5	6	1	2	9	
20191110-009			81288			12	4	3	14	6	39	1	34	8	5			18	1	4	8	1	45	7	2	30	29			18	15	2	9	7	1	12	3	25	11			2	13	23	5	12	16	32	10	8	1			6	15	4	1	2	26	47	9	8	5			2	1	2	1	1	1	1	2	8	1	
20191110-010			43894			13	5	4	15	4	40	2	35	1	6			19	1	5	3	2	46	8	3	31	30			19	16	1	10	8	2	13	4	8	12			3	14	24	6	13	17	33	11	1	9			7	16	5	2	4	27	48	10	1	6			3	1	1	3	4	2	2	3	8	9	
20191110-011			15225			14	1	5	16	1	41	3	36	2	7			20	2	6	1	3	5	9	4	32	31			20	17	2	11	9	3	14	5	1	13			4	15	2	7	14	18	34	12	2	1			8	17	6	3	1	5	49	11	2	7			4	1	2	1	1	5	3	4	1	1	
20191110-012			51766			15	1	6	17	2	5	4	37	3	8			21	1	7	2	4	1	10	5	33	32			21	18	1	12	10	4	15	7	2	14			5	16	1	8	15	19	6	13	3	2			9	18	7	4	2	1	6	12	3	8			5	1	1	2	2	5	6	7	2	2	
20191110-013			70328			16	2	7	18	3	1	5	7	4	9			0	1	8	3	5	2	11	6	34	33			22	19	2	3	11	5	16	1	3	15			6	17	2	9	16	20	1	14	4	3			10	19	8	5	3	2	1	13	8	9			0	1	2	3	3	1	1	7	8	3	
20191110-014			42847			17	3	8	19	4	2	6	1	5	10			1	2	2	4	6	3	12	7	35	34			23	20	3	1	12	6	17	2	8	16			7	18	1	10	4	21	2	15	5	4			11	20	9	6	4	3	2	7	1	10			1	2	2	1	4	2	2	7	8	4	
20191110-015			20531			18	4	2	20	1	3	7	2	6	11			0	3	1	5	7	4	13	8	36	35			24	21	4	2	13	5	18	3	1	17			8	19	2	3	1	22	3	16	6	5			12	1	10	7	5	4	3	1	2	11			0	1	2	3	1	5	3	1	1	5	
20191110-016			57823			19	5	1	21	2	5	8	3	7	12			1	4	2	6	8	5	14	7	37	36			25	22	5	3	14	1	19	4	8	18			9	20	2	1	2	23	4	17	7	6			13	1	11	3	6	5	4	2	3	12			1	1	2	3	2	5	4	7	8	6	
20191110-017			75479			20	6	2	22	3	1	9	7	8	13			2	5	3	7	9	5	15	1	38	37			26	23	6	4	4	2	20	5	1	19			10	21	1	2	3	24	5	7	8	7			14	2	12	1	7	6	5	3	4	9			2	2	1	1	4	5	5	7	1	9	
20191110-018			70309			21	7	3	23	4	2	10	7	9	14			0	6	4	8	10	1	16	2	39	38			27	24	7	3	1	3	21	6	2	20			0	22	2	3	4	25	6	1	9	8			15	3	13	2	8	7	6	4	5	9			0	3	2	3	1	1	6	7	2	9	
20191110-019			15351			22	1	4	24	5	3	11	1	10	15			1	7	5	9	11	5	17	3	40	39			28	25	8	3	2	4	22	7	3	21			1	23	3	4	5	5	7	2	10	9			16	1	14	3	9	8	7	5	6	1			1	1	3	3	2	5	7	1	3	1	
20191110-020			40869			23	1	5	25	4	4	12	2	11	16			0	8	6	10	12	1	18	4	41	40			29	26	9	1	3	5	23	8	8	22			2	24	4	5	6	1	6	3	11	10			17	1	15	4	10	9	8	6	7	9			0	1	4	1	4	1	6	2	8	9	
20191110-021			11405			24	1	6	26	1	5	13	3	12	17			1	1	7	11	13	2	19	5	42	41			30	27	10	2	4	6	24	9	1	23			0	25	5	6	7	2	1	4	12	11			18	2	16	5	11	5	9	7	8	1			0	1	5	2	4	5	1	3	1	1	
20191110-022			82163			25	1	7	27	2	6	14	4	8	18			2	1	2	12	14	3	20	6	43	42			31	1	11	3	1	7	25	10	2	24			1	26	6	7	8	3	6	5	13	12			19	3	17	3	12	1	10	8	9	2			1	1	2	3	1	1	6	4	8	2	
20191110-023			85053			26	2	8	28	3	7	15	5	8	19			3	2	1	13	15	5	21	7	44	43			0	1	12	4	2	8	26	11	3	25			2	27	7	8	9	5	1	6	14	13			20	4	18	3	13	2	11	9	10	3			0	1	1	3	2	5	1	5	8	3	
